,Date,Away,Home,Favorite,Line,Over/Under
411,2021-12-13,HOU,ATL,ATL,-10.0,226.5
412,2021-12-13,MIL,BOS,MIL,-1.0,223.0
413,2021-12-13,PHI,MEM,PHI,-2.0,209.5
414,2021-12-13,CHA,DAL,DAL,-2.5,216.5
415,2021-12-13,WAS,DEN,DEN,-3.5,215.5
416,2021-12-13,PHX,LAC,PHX,-3.5,212.5
417,2021-12-14,TOR,BKN,BKN,-4.0,216.0
418,2021-12-14,GSW,NYK,GSW,-5.5,211.5
419,2021-12-14,PHX,POR,PHX,-1.0,216.5
420,2021-12-15,HOU,CLE,CLE,-9.5,217.0
421,2021-12-15,ATL,ORL,ATL,-7.5,223.5
422,2021-12-15,MIA,PHI,PHI,-8.0,203.5
423,2021-12-15,LAL,DAL,LAL,-3.0,212.5
424,2021-12-15,IND,MIL,IND,-3.0,214.5
425,2021-12-15,NOP,OKC,NOP,-4.5,212.0
426,2021-12-15,CHA,SAS,SAS,-3.5,224.0
427,2021-12-15,MIN,DEN,DEN,-4.0,223.5
428,2021-12-15,LAC,UTA,UTA,-12.0,217.0
429,2021-12-15,MEM,POR,MEM,-1.5,218.0
430,2021-12-15,WAS,SAC,WAS,-2.0,226.5
431,2021-12-16,DET,IND,IND,-10.0,208.0
432,2021-12-16,PHI,BKN,PHI,-2.5,216.0
433,2021-12-16,NYK,HOU,NYK,-5.5,215.5
434,2021-12-16,WAS,PHX,PHX,-8.5,213.0
435,2021-12-17,MIA,ORL,MIA,-8.5,203.0
436,2021-12-17,DEN,ATL,ATL,-3.5,225.5
437,2021-12-17,GSW,BOS,GSW,-4.0,216.5
438,2021-12-17,LAL,MIN,LAL,-1.0,222.0
439,2021-12-17,SAS,UTA,UTA,-11.5,226.5
440,2021-12-17,MIL,NOP,NOP,-1.5,215.0
441,2021-12-17,CHA,POR,POR,-1.5,229.5
442,2021-12-17,MEM,SAC,MEM,-6.0,221.0
443,2021-12-18,HOU,DET,HOU,-1.0,220.0
444,2021-12-18,ORL,BKN,BKN,-5.5,211.5
445,2021-12-18,GSW,TOR,TOR,-7.5,203.0
446,2021-12-18,LAC,OKC,LAC,-4.5,209.5
447,2021-12-18,NYK,BOS,BOS,-6.0,209.0
448,2021-12-18,CLE,MIL,CLE,-5.0,211.0
449,2021-12-18,WAS,UTA,UTA,-9.5,222.5
450,2021-12-19,LAL,CHI,CHI,-7.0,216.5
451,2021-12-19,MIA,DET,MIA,-7.0,207.5
452,2021-12-19,POR,MEM,MEM,-4.5,221.0
453,2021-12-19,SAS,SAC,SAS,-5.0,227.0
454,2021-12-19,CLE,ATL,ATL,-3.0,219.5
455,2021-12-19,DEN,BKN,DEN,-9.0,217.0
456,2021-12-19,NOP,PHI,PHI,-4.0,212.5
457,2021-12-19,DAL,MIN,MIN,-3.5,214.0
458,2021-12-19,CHA,PHX,PHX,-8.5,231.5
459,2021-12-20,PHI,BOS,BOS,-3.0,214.5
460,2021-12-20,HOU,CHI,CHI,-7.0,222.5
461,2021-12-20,OKC,MEM,MEM,-9.0,216.0
462,2021-12-20,CHA,UTA,UTA,-12.5,237.5
463,2021-12-20,SAC,GSW,GSW,-13.5,221.5
464,2021-12-20,SAS,LAC,LAC,-6.5,220.0
465,2021-12-21,IND,MIA,IND,-2.5,211.0
466,2021-12-21,DET,NYK,NYK,-7.5,206.0
467,2021-12-21,POR,NOP,NOP,0,218.0
468,2021-12-21,MIN,DAL,MIN,-2.5,213.5
469,2021-12-21,PHX,LAL,PHX,-6.5,223.5
470,2021-12-22,ORL,ATL,ATL,-7.5,209.0
471,2021-12-22,CLE,BOS,BOS,-6.5,216.5
472,2021-12-22,TOR,CHI,CHI,-10.0,212.0
473,2021-12-22,HOU,MIL,MIL,-8.5,224.0
474,2021-12-22,DEN,OKC,DEN,-6.5,213.5
475,2021-12-22,LAC,SAC,LAC,-4.0,217.0
476,2021-12-23,HOU,IND,IND,-6.5,223.0
477,2021-12-23,NOP,ORL,NOP,-4.5,211.0
478,2021-12-23,ATL,PHI,PHI,-11.0,205.0
479,2021-12-23,DET,MIA,MIA,-12.0,207.0
480,2021-12-23,WAS,NYK,NYK,-2.5,206.5
481,2021-12-23,MIL,DAL,MIL,-3.5,208.5
482,2021-12-23,CHA,DEN,DEN,-2.0,231.0
483,2021-12-23,OKC,PHX,PHX,-15.0,213.5
484,2021-12-23,MIN,UTA,UTA,-15.5,225.5
485,2021-12-23,MEM,GSW,GSW,-5.5,217.0
486,2021-12-23,SAS,LAL,LAL,-1.5,226.0
487,2021-12-26,ORL,MIA,MIA,-10.5,203.0
488,2021-12-26,TOR,CLE,CLE,-9.0,208.0
489,2021-12-26,PHI,WAS,PHI,-4.0,205.5
490,2021-12-26,MEM,SAC,MEM,-2.5,226.5
491,2021-12-26,NOP,OKC,NOP,-1.5,212.5
492,2021-12-26,DET,SAS,SAS,-10.0,221.5
493,2021-12-26,IND,CHI,CHI,-4.5,219.5
494,2021-12-26,DEN,LAC,DEN,-3.5,211.5
495,2021-12-27,HOU,CHA,CHA,-8.0,233.0
496,2021-12-27,CHI,ATL,CHI,-3.0,218.5
497,2021-12-27,BOS,MIN,BOS,-5.0,214.0
498,2021-12-27,UTA,SAS,UTA,-7.0,230.5
499,2021-12-27,MEM,PHX,PHX,-7.5,222.5
500,2021-12-27,DAL,POR,POR,-3.0,214.5
501,2021-12-27,BKN,LAC,BKN,-3.5,215.0
502,2021-12-28,MIL,ORL,MIL,-15.0,216.0
503,2021-12-28,WAS,MIA,MIA,-8.0,203.0
504,2021-12-28,PHI,TOR,PHI,-6.0,215.0
505,2021-12-28,LAL,HOU,LAL,-5.5,227.0
506,2021-12-28,NYK,MIN,NYK,-5.0,211.0
507,2021-12-28,CLE,NOP,CLE,-5.0,210.0
508,2021-12-28,DEN,GSW,GSW,-8.0,217.0
509,2021-12-28,OKC,SAC,SAC,-5.5,224.5
510,2021-12-29,NYK,DET,NYK,-8.5,214.5
511,2021-12-29,CHA,IND,IND,-4.0,225.5
512,2021-12-29,LAC,BOS,BOS,-6.0,209.5
513,2021-12-29,ATL,CHI,CHI,-7.5,227.5
514,2021-12-29,LAL,MEM,MEM,-6.0,224.5
515,2021-12-29,OKC,PHX,PHX,-16.0,218.5
516,2021-12-29,UTA,POR,UTA,-8.0,228.5
517,2021-12-29,DAL,SAC,DAL,-1.0,221.0
518,2021-12-30,PHI,BKN,BKN,-5.0,220.5
519,2021-12-30,MIL,ORL,MIL,-14.0,218.0
520,2021-12-30,CLE,WAS,WAS,-4.0,209.0
521,2021-12-30,GSW,DEN,GSW,-6.0,214.0
522,2021-12-31,PHX,BOS,PHX,-3.5,217.0
523,2021-12-31,CHI,IND,CHI,-3.0,220.5
524,2021-12-31,DAL,SAC,DAL,-1.0,216.0
525,2021-12-31,MIA,HOU,MIA,-5.5,219.0
526,2021-12-31,ATL,CLE,CLE,-2.0,218.0
527,2021-12-31,LAC,TOR,TOR,-6.5,212.5
528,2021-12-31,SAS,MEM,MEM,-5.5,227.0
529,2021-12-31,NYK,OKC,NYK,-2.5,208.5
530,2021-12-31,MIN,UTA,UTA,-12.5,222.0
531,2021-12-31,POR,LAL,LAL,-5.5,227.5
532,2022-01-01,NOP,MIL,MIL,-12.0,221.0
533,2022-01-01,SAS,DET,SAS,-6.5,222.5
534,2022-01-01,CHI,WAS,CHI,-2.0,221.5
535,2022-01-01,LAC,BKN,BKN,-13.5,220.5
536,2022-01-01,DEN,HOU,DEN,-8.5,220.5
537,2022-01-01,GSW,UTA,UTA,-5.0,223.5
538,2022-01-02,NYK,TOR,TOR,-8.0,207.5
539,2022-01-02,ORL,BOS,BOS,-10.0,213.5
540,2022-01-02,IND,CLE,CLE,-4.5,208.0
541,2022-01-02,MIA,SAC,MIA,-3.5,222.5
542,2022-01-02,PHX,CHA,PHX,-1.5,234.0
543,2022-01-02,DAL,OKC,DAL,-10.0,206.5
544,2022-01-02,MIN,LAL,LAL,-7.5,221.0
545,2022-01-03,HOU,PHI,PHI,-13.0,218.5
546,2022-01-03,CHA,WAS,WAS,-1.5,230.5
547,2022-01-03,MEM,BKN,BKN,-6.5,230.0
548,2022-01-03,ORL,CHI,CHI,-13.5,217.5
549,2022-01-03,DET,MIL,MIL,-17.0,226.5
550,2022-01-03,UTA,NOP,UTA,-8.5,229.0
551,2022-01-03,DEN,DAL,DAL,-2.5,213.5
552,2022-01-03,MIA,GSW,GSW,-10.5,215.5
553,2022-01-03,ATL,POR,ATL,-4.0,223.5
554,2022-01-03,MIN,LAC,LAC,-3.5,215.5
555,2022-01-04,MEM,CLE,CLE,-3.5,216.0
556,2022-01-04,SAS,TOR,TOR,-6.5,223.5
557,2022-01-04,IND,NYK,NYK,-3.5,205.5
558,2022-01-04,PHX,NOP,PHX,-6.0,225.0
559,2022-01-04,SAC,LAL,LAL,-6.5,230.0
560,2022-01-05,DET,CHA,CHA,-10.5,227.5
561,2022-01-05,PHI,ORL,PHI,-8.5,212.0
562,2022-01-05,HOU,WAS,WAS,-7.5,231.0
563,2022-01-05,SAS,BOS,BOS,-7.5,222.5
564,2022-01-05,BKN,IND,BKN,-8.5,224.5
565,2022-01-05,GSW,DAL,GSW,-4.5,213.0
566,2022-01-05,TOR,MIL,MIL,-2.5,221.5
567,2022-01-05,OKC,MIN,MIN,-9.0,218.5
568,2022-01-05,UTA,DEN,DEN,-1.0,226.0
569,2022-01-05,MIA,POR,MIA,-2.5,215.5
570,2022-01-05,ATL,SAC,SAC,-1.5,229.0
571,2022-01-06,BOS,NYK,BOS,-2.0,207.5
572,2022-01-06,DET,MEM,MEM,-13.5,218.5
573,2022-01-06,GSW,NOP,NOP,-1.0,212.0
574,2022-01-06,LAC,PHX,PHX,-10.5,222.0
575,2022-01-07,SAS,PHI,PHI,-8.5,220.5
576,2022-01-07,MIL,BKN,BKN,-4.5,232.0
577,2022-01-07,UTA,TOR,TOR,-13.5,216.5
578,2022-01-07,WAS,CHI,CHI,-6.0,225.0
579,2022-01-07,DAL,HOU,DAL,-3.0,215.0
580,2022-01-07,MIN,OKC,MIN,-5.0,218.5
581,2022-01-07,SAC,DEN,DEN,-8.0,226.0
582,2022-01-07,ATL,LAL,LAL,-1.5,231.5
583,2022-01-07,CLE,POR,CLE,-6.0,216.5
584,2022-01-08,MEM,LAC,MEM,-2.0,215.0
585,2022-01-08,MIL,CHA,CHA,-1.5,235.0
586,2022-01-08,ORL,DET,DET,-1.5,215.0
587,2022-01-08,UTA,IND,UTA,-4.5,225.5
588,2022-01-08,NYK,BOS,BOS,-8.0,205.5
589,2022-01-08,MIA,PHX,PHX,-10.0,219.0
590,2022-01-09,ATL,LAC,ATL,-4.0,227.0
591,2022-01-09,WAS,ORL,WAS,-7.0,220.0
592,2022-01-09,NOP,TOR,TOR,-7.0,220.5
593,2022-01-09,MIN,HOU,MIN,-6.5,235.5
594,2022-01-09,DEN,OKC,DEN,-7.0,214.0
595,2022-01-09,SAS,BKN,BKN,-10.0,233.0
596,2022-01-09,CHI,DAL,DAL,-2.0,220.5
597,2022-01-09,CLE,GSW,GSW,-8.0,216.0
598,2022-01-09,SAC,POR,SAC,-1.5,223.0
599,2022-01-09,MEM,LAL,LAL,-3.0,230.0
600,2022-01-10,MIL,CHA,MIL,-3.0,236.0
601,2022-01-10,UTA,DET,UTA,-11.0,224.0
602,2022-01-10,IND,BOS,BOS,-9.0,211.5
603,2022-01-10,SAS,NYK,NYK,-6.5,212.5
604,2022-01-10,CLE,SAC,CLE,-5.5,220.5
605,2022-01-11,OKC,WAS,WAS,-7.0,210.5
606,2022-01-11,PHX,TOR,PHX,-4.5,222.0
607,2022-01-11,GSW,MEM,GSW,-2.0,221.5
608,2022-01-11,MIN,NOP,MIN,-3.5,226.0
609,2022-01-11,DEN,LAC,DEN,-2.5,213.0
610,2022-01-16,PHX,DET,PHX,-11.5,215.5
611,2022-01-12,BOS,IND,IND,-1.0,211.0
612,2022-01-12,CHA,PHI,PHI,-5.5,225.5
613,2022-01-12,ORL,WAS,WAS,-6.5,213.0
614,2022-01-12,MIA,ATL,ATL,-2.5,222.0
615,2022-01-12,DAL,NYK,DAL,-2.5,203.5
616,2022-01-12,HOU,SAS,SAS,-7.0,234.0
617,2022-01-12,CLE,UTA,UTA,-5.0,224.0
618,2022-01-12,BKN,CHI,BKN,-1.5,238.0
619,2022-01-12,LAL,SAC,LAL,-4.0,231.0
620,2022-01-13,GSW,MIL,MIL,-1.0,223.5
621,2022-01-13,MIN,MEM,MEM,-3.0,230.5
622,2022-01-13,LAC,NOP,NOP,-3.5,213.5
623,2022-01-13,OKC,BKN,BKN,-5.5,216.0
624,2022-01-13,POR,DEN,DEN,-11.5,210.0
625,2022-01-14,ORL,CHA,CHA,-11.0,223.0
626,2022-01-14,TOR,DET,TOR,-9.5,210.5
627,2022-01-14,PHX,IND,PHX,-6.0,219.5
628,2022-01-14,BOS,PHI,PHI,-3.0,207.5
629,2022-01-14,ATL,MIA,MIA,-5.5,222.5
630,2022-01-14,GSW,CHI,CHI,-2.5,225.5
631,2022-01-14,CLE,SAS,CLE,-3.0,220.0
632,2022-01-14,DAL,MEM,MEM,-2.5,218.5
633,2022-01-14,HOU,SAC,SAC,-5.0,238.5
634,2022-01-15,TOR,MIL,MIL,-7.5,218.5
635,2022-01-15,POR,WAS,WAS,-7.5,215.0
636,2022-01-15,NYK,ATL,ATL,-1.5,214.5
637,2022-01-15,NOP,BKN,BKN,-5.5,230.0
638,2022-01-15,PHI,MIA,MIA,-3.0,212.5
639,2022-01-15,CLE,OKC,CLE,-5.0,208.0
640,2022-01-15,CHI,BOS,BOS,-7.5,214.0
641,2022-01-15,LAC,SAS,SAS,-1.5,221.0
642,2022-01-15,LAL,DEN,DEN,-4.5,225.0
643,2022-01-15,ORL,DAL,DAL,-12.0,211.0
644,2022-01-16,HOU,SAC,SAC,-4.5,239.0
645,2022-01-16,GSW,MIN,MIN,-4.5,215.0
646,2022-01-16,UTA,DEN,UTA,-5.0,223.5
647,2022-01-17,NOP,BOS,BOS,-4.5,213.5
648,2022-01-17,CHA,NYK,NYK,-2.5,214.5
649,2022-01-17,PHI,WAS,PHI,-1.5,221.5
650,2022-01-17,BKN,CLE,CLE,-4.0,222.0
651,2022-01-17,CHI,MEM,MEM,-8.5,225.0
652,2022-01-17,IND,LAC,LAC,-2.0,210.5
653,2022-01-17,MIL,ATL,MIL,-5.0,233.0
654,2022-01-17,POR,ORL,POR,-2.0,218.5
655,2022-01-17,TOR,MIA,MIA,-4.0,206.5
656,2022-01-17,OKC,DAL,DAL,-11.5,210.5
657,2022-01-17,PHX,SAS,PHX,-4.0,228.5
658,2022-01-17,UTA,LAL,UTA,-5.0,230.5
659,2022-01-18,MIN,NYK,MIN,-3.5,216.0
660,2022-01-18,DET,GSW,GSW,-15.5,217.5
661,2022-01-19,ORL,PHI,PHI,-11.5,213.5
662,2022-01-19,BKN,WAS,WAS,-1.0,235.5
663,2022-01-19,MIN,ATL,ATL,-1.5,235.5
664,2022-01-19,CHA,BOS,BOS,-3.0,222.5
665,2022-01-19,POR,MIA,MIA,-9.0,210.5
666,2022-01-19,CLE,CHI,CLE,-3.0,214.5
667,2022-01-19,MEM,MIL,MIL,-6.5,228.0
668,2022-01-19,TOR,DAL,DAL,-4.0,207.5
669,2022-01-19,OKC,SAS,SAS,-7.0,221.5
670,2022-01-19,HOU,UTA,UTA,-14.0,230.0
671,2022-01-19,LAC,DEN,DEN,-9.5,212.0
672,2022-01-19,DET,SAC,SAC,-7.5,221.0
673,2022-01-19,IND,LAL,LAL,-3.5,224.5
674,2022-01-20,NOP,NYK,NYK,-3.5,210.5
675,2022-01-20,PHX,DAL,PHX,-2.0,216.5
676,2022-01-20,IND,GSW,GSW,-16.5,216.5
677,2022-01-21,OKC,CHA,CHA,-8.5,224.0
678,2022-01-21,LAL,ORL,LAL,-4.5,217.5
679,2022-01-21,LAC,PHI,PHI,-7.5,213.0
680,2022-01-21,MIA,ATL,ATL,-1.5,217.0
681,2022-01-21,POR,BOS,BOS,-8.0,212.0
682,2022-01-21,TOR,WAS,TOR,-2.5,218.0
683,2022-01-21,CHI,MIL,MIL,-11.0,227.0
684,2022-01-21,BKN,SAS,SAS,-1.0,234.5
685,2022-01-21,MEM,DEN,DEN,-3.5,224.5
686,2022-01-21,DET,UTA,UTA,-14.5,216.5
687,2022-01-21,HOU,GSW,GSW,-11.5,230.0
688,2022-01-22,OKC,CLE,CLE,-12.0,207.5
689,2022-01-22,SAC,MIL,MIL,-8.0,227.0
690,2022-01-22,IND,PHX,PHX,-13.0,219.0
691,2022-01-23,LAC,NYK,NYK,-4.0,204.0
692,2022-01-23,BOS,WAS,BOS,-2.0,216.5
693,2022-01-23,LAL,MIA,MIA,-4.0,212.5
694,2022-01-23,CHI,ORL,CHI,-3.5,215.5
695,2022-01-23,POR,TOR,TOR,-8.0,215.0
696,2022-01-23,ATL,CHA,CHA,-1.5,233.5
697,2022-01-23,PHI,SAS,PHI,-1.0,222.0
698,2022-01-23,MEM,DAL,DAL,-4.0,219.0
699,2022-01-23,BKN,MIN,MIN,-3.0,236.5
700,2022-01-23,DET,DEN,DEN,-12.0,217.5
701,2022-01-23,UTA,GSW,GSW,-2.0,218.0
702,2022-01-24,NYK,CLE,CLE,-5.0,202.5
703,2022-03-03,CHI,ATL,ATL,-1.5,235.5
704,2022-01-10,PHI,HOU,PHI,-10.0,226.5
705,2022-01-24,IND,NOP,NOP,-4.0,218.0
706,2022-01-24,UTA,PHX,PHX,-12.5,220.5
707,2022-01-25,DEN,DET,DEN,-7.0,217.0
708,2022-01-25,CHA,TOR,CHA,-1.5,220.5
709,2022-01-25,LAC,WAS,WAS,-5.0,219.0
710,2022-01-25,SAC,BOS,BOS,-9.5,218.0
711,2022-01-25,LAL,BKN,LAL,-3.5,224.5
712,2022-01-25,SAS,HOU,SAS,-4.5,234.5
713,2022-01-25,DAL,GSW,GSW,-3.5,211.5
714,2022-01-25,MIN,POR,MIN,-3.0,234.0
715,2022-01-26,MIL,CLE,MIL,-4.0,218.0
716,2022-01-26,CHA,IND,CHA,-2.0,229.5
717,2022-01-26,LAC,ORL,ORL,-1.0,213.0
718,2022-01-26,SAC,ATL,ATL,-11.0,227.5
719,2022-02-28,TOR,BKN,TOR,-3.0,216.5
720,2022-01-26,NYK,MIA,MIA,-6.0,202.5
721,2022-01-26,MEM,SAS,MEM,-4.0,228.5
722,2022-01-28,DEN,NOP,DEN,-4.0,221.5
723,2022-01-24,CHI,OKC,CHI,-1.0,217.5
724,2022-01-26,PHX,UTA,PHX,-1.0,223.5
725,2022-01-26,DAL,POR,DAL,-5.0,217.5
726,2022-01-27,LAL,PHI,PHI,-6.0,216.0
727,2022-01-27,MIN,GSW,GSW,-6.5,229.5
728,2022-01-28,LAL,CHA,CHA,-9.5,225.5
729,2022-01-28,DET,ORL,ORL,-3.5,216.0
730,2022-01-28,BOS,ATL,ATL,-1.5,217.5
731,2022-01-28,LAC,MIA,MIA,-8.5,209.0
732,2022-01-28,POR,HOU,POR,-2.5,234.5
733,2022-01-28,UTA,MEM,MEM,-5.0,225.5
734,2022-01-28,IND,OKC,IND,-2.0,222.0
735,2022-01-28,CHI,SAS,SAS,-2.0,232.5
736,2022-01-28,MIN,PHX,PHX,-8.0,228.5
737,2022-01-28,NYK,MIL,MIL,-9.0,216.5
738,2022-01-29,BOS,NOP,BOS,-6.5,215.5
739,2022-01-29,IND,DAL,DAL,-10.5,217.0
740,2022-01-29,SAC,PHI,PHI,-10.5,219.0
741,2022-01-29,TOR,MIA,MIA,-2.5,211.5
742,2022-01-29,WAS,MEM,MEM,-6.0,227.5
743,2022-01-29,BKN,GSW,GSW,-10.5,225.5
744,2022-01-30,LAL,ATL,ATL,-7.5,224.0
745,2022-01-30,LAC,CHA,CHA,-6.0,226.0
746,2022-01-30,POR,CHI,CHI,-5.0,228.0
747,2022-01-30,CLE,DET,CLE,-7.5,207.5
748,2022-01-30,DAL,ORL,DAL,-5.0,212.5
749,2022-01-30,DEN,MIL,MIL,-6.5,232.5
750,2022-01-30,UTA,MIN,MIN,-2.0,227.5
751,2022-01-30,SAS,PHX,PHX,-13.5,230.0
752,2022-01-31,NOP,CLE,CLE,-4.5,207.0
753,2022-01-31,LAC,IND,IND,0,224.0
754,2022-01-31,MEM,PHI,MEM,-3.5,217.5
755,2022-01-31,MIA,BOS,BOS,-6.5,208.5
756,2022-01-31,SAC,NYK,NYK,-7.0,212.0
757,2022-01-31,GSW,HOU,GSW,-10.0,231.5
758,2022-01-31,POR,OKC,POR,-3.5,215.0
759,2022-02-01,NOP,DET,NOP,-1.5,218.0
760,2022-01-31,TOR,ATL,TOR,-2.0,212.0
761,2022-02-01,WAS,MIL,MIL,-11.5,228.5
762,2022-02-01,ORL,CHI,CHI,-8.0,223.0
763,2022-02-01,DEN,MIN,MIN,-1.5,228.5
764,2022-02-01,GSW,SAS,SAS,-6.5,219.0
765,2022-02-01,BKN,PHX,PHX,-7.0,230.0
766,2022-02-02,ORL,IND,IND,-3.5,225.0
767,2022-02-02,WAS,PHI,PHI,-10.0,210.0
768,2022-02-02,CHA,BOS,BOS,-6.5,225.0
769,2022-02-02,MEM,NYK,MEM,-4.0,217.5
770,2022-02-02,CLE,HOU,CLE,-5.0,217.5
771,2022-02-02,OKC,DAL,DAL,-12.0,207.0
772,2022-02-02,DEN,UTA,UTA,-6.5,215.5
773,2022-02-02,BKN,SAC,BKN,-5.0,231.0
774,2022-02-02,POR,LAL,LAL,-3.5,225.0
775,2022-02-03,MIN,DET,MIN,-7.5,226.5
776,2022-02-03,PHX,ATL,PHX,-3.0,229.0
777,2022-02-01,MIA,TOR,TOR,-1.5,211.0
778,2022-02-03,SAC,GSW,GSW,-14.0,224.0
779,2022-02-03,LAL,LAC,LAC,-3.5,219.0
780,2022-02-04,CLE,CHA,CHA,-6.5,216.5
781,2022-02-04,BOS,DET,BOS,-10.5,214.5
782,2022-02-04,CHI,IND,CHI,-1.0,227.5
783,2022-02-04,ATL,TOR,TOR,-2.5,219.5
784,2022-02-04,PHI,DAL,PHI,-1.0,210.5
785,2022-02-04,HOU,SAS,SAS,-7.5,237.0
786,2022-02-04,BKN,UTA,UTA,-5.5,228.5
787,2022-02-04,NOP,DEN,DEN,-5.5,223.0
788,2022-02-04,OKC,POR,POR,-6.0,213.5
789,2022-02-05,MEM,ORL,MEM,-8.5,227.0
790,2022-02-05,MIA,CHA,MIA,-2.5,227.0
791,2022-02-05,PHX,WAS,PHX,-8.0,219.5
792,2022-02-05,NYK,LAL,LAL,-5.0,216.0
793,2022-02-05,MIL,POR,MIL,-10.5,229.5
794,2022-02-05,OKC,SAC,SAC,-7.5,211.5
795,2022-02-06,PHI,CHI,PHI,-4.0,219.5
796,2022-02-06,DET,MIN,MIN,-12.5,231.0
797,2022-02-06,BKN,DEN,DEN,-8.0,227.5
798,2022-02-06,IND,CLE,CLE,-7.0,213.5
799,2022-02-06,BOS,ORL,BOS,-9.5,215.0
800,2022-02-06,ATL,DAL,DAL,0,223.5
801,2022-02-06,NOP,HOU,NOP,-6.5,226.5
802,2022-02-06,MIL,LAC,MIL,-4.5,226.5
803,2022-02-07,TOR,CHA,TOR,-1.0,224.0
804,2022-02-07,MIA,WAS,MIA,-7.0,207.0
805,2022-02-07,PHX,CHI,PHX,-6.5,228.5
806,2022-02-07,GSW,OKC,GSW,-12.0,210.0
807,2022-02-07,NYK,UTA,UTA,-6.5,218.5
808,2022-02-08,PHX,PHI,PHI,-1.5,217.5
809,2022-02-08,IND,ATL,ATL,-13.0,228.0
810,2022-02-08,BOS,BKN,BOS,-9.5,214.0
811,2022-02-08,LAC,MEM,MEM,-8.0,226.5
812,2022-02-08,HOU,NOP,NOP,-9.0,224.5
813,2022-02-08,DET,DAL,DAL,-11.0,212.0
814,2022-02-08,NYK,DEN,DEN,-9.0,221.0
815,2022-02-08,MIL,LAL,MIL,-3.5,234.0
816,2022-02-08,ORL,POR,ORL,-1.0,222.0
817,2022-02-08,MIN,SAC,MIN,-7.5,235.0
818,2022-02-09,SAS,CLE,CLE,-5.5,218.0
819,2022-02-09,CHI,CHA,CHI,-1.5,237.0
